"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","é sofrível de assistir essa lineup dos Celtics sem o Horford em quadra",FALSE,0,NA,2018-04-27 02:01:53,FALSE,NA,"989686036501614592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pablovf",0,FALSE,FALSE,NA,NA
"2","Al Horford goes to the bench and the Celtics fall apart. He IS their best player, even with Kyrie Irving and Gordon Hayward healthy.",FALSE,0,NA,2018-04-27 02:01:52,FALSE,NA,"989686035146788864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terryjt1",0,FALSE,FALSE,NA,NA
"3","@hulu_support  I am having an issue watching the Celtics on @NBCSCeltics thru your app..again. I can only watch it… https://t.co/MmafvqrbE8",FALSE,0,"hulu_support",2018-04-27 02:01:51,TRUE,NA,"989686028981108736","16567309","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalBergeron",0,FALSE,FALSE,NA,NA
"4","Why isn't Greg Monroe playing at all? Celtics struggling to score especially without Horford. Monroe can score and… https://t.co/kDzYaw9tie",FALSE,0,NA,2018-04-27 02:01:50,TRUE,NA,"989686025797734400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JUnderhill34",0,FALSE,FALSE,NA,NA
"5","RT @Matt_Velazquez: Bucks entered the 3rd quarter up 9 and they end it that way as well, up 74-65. Lots of twists and turns along the way a…",FALSE,0,NA,2018-04-27 02:01:50,FALSE,NA,"989686023172120576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HonchoGang21_Sa",2,TRUE,FALSE,NA,NA
"6","End Q3: #Celtics 65 #Bucks 74. 18 pts, 6 rebounds for Rozier. Greek Freak with 19 pts",FALSE,0,NA,2018-04-27 02:01:49,FALSE,NA,"989686021343367169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CelticsCLNS",0,FALSE,FALSE,NA,NA
"7","C’mon @celtics wrap this series up!<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",FALSE,0,NA,2018-04-27 02:01:47,FALSE,NA,"989686013260959745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Young_trippy1",0,FALSE,FALSE,NA,NA
"8","RT @TonyMassarotti: Just a thought, but the young members of the Red Sox could probably learn something from watching the young members of…",FALSE,0,NA,2018-04-27 02:01:47,FALSE,NA,"989686012988313601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boyyjeanius",30,TRUE,FALSE,NA,NA
"9","[MIL] Bucks lead the Celtics 74-65 at the end of the 3rd. BOS: T Rozier 18pts, 6reb, 3ast MIL: G Antetokounmpo 19pt… https://t.co/ENSQTpAcgJ",FALSE,0,NA,2018-04-27 02:01:47,TRUE,NA,"989686012711522305",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NBALiveFeed",0,FALSE,FALSE,NA,NA
"10","@celtics tighten up boys and play d gahdamn",FALSE,0,"celtics",2018-04-27 02:01:47,FALSE,NA,"989686012703137792","18139461","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TraceOfMoe",0,FALSE,FALSE,NA,NA
"11","RT @RichKeyz34: Keep moving the ball #Celtics",FALSE,0,NA,2018-04-27 02:01:47,FALSE,NA,"989686010828247040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedRumBackwardz",1,TRUE,FALSE,NA,NA
"12","Live look at the Celtics offense: https://t.co/uiIKGckIpA",FALSE,0,NA,2018-04-27 02:01:46,FALSE,NA,"989686008110252033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aliendave",0,FALSE,FALSE,NA,NA
"13","#Celtics are pissing away this game with their inability to close quarters. Give me one complete quarter and they c… https://t.co/qZEziNz82Q",FALSE,0,NA,2018-04-27 02:01:46,TRUE,NA,"989686006692671488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RunningPointPod",0,FALSE,FALSE,NA,NA
"14","RT @DanteOnDeck: Who would have ever thought at the beginning of the season that Jaylen Brown and Jayson Tatum would be leading the offense…",FALSE,0,NA,2018-04-27 02:01:44,FALSE,NA,"989686000120139776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cutrolosophy",8,TRUE,FALSE,NA,NA
"15","4th quarter naaa. Haboool <ed><U+00A0><U+00BD><ed><U+00B8><U+00A8><ed><U+00A0><U+00BD><ed><U+00B8><U+00A8><ed><U+00A0><U+00BD><ed><U+00B8><U+00A8> #CUsRise #Celtics",FALSE,0,NA,2018-04-27 02:01:43,FALSE,NA,"989685995627888640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsherJona",0,FALSE,FALSE,NA,NA
"16","Bucks chegou a ter vantagem de 14 pontos durante o 3Q e o Celtics empatou, mas pela terceira vez seguida tomamos ru… https://t.co/Cw3fHfFzv9",FALSE,0,NA,2018-04-27 02:01:43,TRUE,NA,"989685995254755330",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Celtics_Brasil",0,FALSE,FALSE,NA,NA
"17","RT @NBALatam: ¡ No te pierdas hoy el sexto juego de la serie entre los @celtics y @Bucks!
Vívelo en VIVO por ESPN <ed><U+00A0><U+00BD><ed><U+00B3><U+00BA> y #NBALeaguePass <ed><U+00A0><U+00BD><ed><U+00B2><U+00BB>: htt…",FALSE,0,NA,2018-04-27 02:01:40,FALSE,NA,"989685984370614273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jvillalba08",6,TRUE,FALSE,NA,NA
"18","RT @Matt_Velazquez: Giannis looks at Baynes the same way Middleton looks at any Celtics PG who dares to guard him.",FALSE,0,NA,2018-04-27 02:01:40,FALSE,NA,"989685982697082881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acjp2024",4,TRUE,FALSE,NA,NA
"19","@celtics https://t.co/9CLNw9It5P",FALSE,0,"celtics",2018-04-27 02:01:39,FALSE,NA,"989685980167892992","18139461","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliahimmel",0,FALSE,FALSE,NA,NA
"20","RT @evanstonceltfan: If the Celtics lose this series I’m not gonna talk to anyone for weeks",FALSE,0,NA,2018-04-27 02:01:38,FALSE,NA,"989685973389860864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedRumBackwardz",1,TRUE,FALSE,NA,NA
"21","Celtics have a shot tonight just gotta make a run here early, this has been a game of runs all night",FALSE,2,NA,2018-04-27 02:01:37,FALSE,NA,"989685971506597888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ItsShake4ndbake",0,FALSE,FALSE,NA,NA
"22","Time ensaiou uma recuperação, mais a diferença voltou pra 9, time está inconstante demais... #Celtics #NBAnoSporTV",FALSE,0,NA,2018-04-27 02:01:35,FALSE,NA,"989685962878930945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JCFONSECA_",0,FALSE,FALSE,NA,NA
"23","RT @isjanosnba: Is time for FULL PERFORM NBA #CELTICS",FALSE,0,NA,2018-04-27 02:01:35,FALSE,NA,"989685960223940608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunterrice2495",22,TRUE,FALSE,NA,NA
